angular_frequency_log_x,cycles_across_observed_span,mean_actual_power,mean_wheel_null_power,actual_to_null_power
4.975852798271329,3.4289929278336624,1.084401594692021,1.3106367709343019,0.8273852975443328
5.015456627423522,3.45628498320258,1.0869701964932912,1.3233679210973053,0.8213665898686748
5.055060456575716,3.4835770385714975,1.0894196848941902,1.3355028613472837,0.8157374397499684
5.09466428572791,3.510869093940415,1.0917426720161596,1.3470193886698136,0.8104877191814287
5.134268114880103,3.5381611493093326,1.093932746121628,1.3578983625370646,0.8056072356385718
5.173871944032297,3.5654532046782506,1.0959845120250833,1.3681236528029124,0.8010858592932809
5.2134757731844905,3.5927452600471677,1.097893620159046,1.3776820672621481,0.7969136321421947
5.253079602336684,3.620037315416085,1.0996567842620164,1.3865632613916852,0.793080860341199
5.292683431488878,3.647329370785003,1.1012717877967324,1.3947596328823675,0.7895781909897105
5.332287260641071,3.6746214261539207,1.102737479341494,1.4022662036136724,0.7863966745399084
5.371891089793265,3.7019134815228383,1.1040537573233815,1.409080491721758,0.7835278139251904
5.411494918945459,3.7292055368917554,1.1052215445784805,1.4152023763660768,0.7809636014153978
5.451098748097652,3.7564975922606734,1.1062427533295798,1.4206339577139941,0.7786965441187149
5.490702577249846,3.783789647629591,1.1071202412652679,1.4253794145399508,0.7767196789653351
5.5303064064020395,3.8110817029985085,1.1078577594852046,1.4294448616795372,0.7750265779286643
5.569910235554233,3.8383737583674264,1.1084598931440484,1.4328382093938654,0.7736113441677138
5.609514064706427,3.8656658137363435,1.1089319956808235,1.4355690264903238,0.7724685997105539
5.64911789385862,3.892957869105261,1.1092801175613223,1.437648408817207,0.7715934652436736
5.688721723010814,3.9202499244741786,1.1095109304885626,1.4390888545066527,0.7709815325259567
5.728325552163008,3.9475419798430966,1.1096316480507082,1.43990414708796,0.7706288299084423
5.767929381315201,3.974834035212014,1.1096499437776368,1.440109247336547,0.7705317814116616
5.807533210467395,4.002126090580931,1.109573867567204,1.4397201944673768,0.7706871597905799
5.8471370396195885,4.029418145949849,1.1094117614209058,1.43875401703016,0.7710920340023972
5.886740868771781,4.056710201318766,1.1091721753970356,1.4372286536213414,0.7717437114841039
5.926344697923975,4.0840022566876835,1.1088637846484608,1.4351628832985899,0.7726396756442303
5.9659485270761685,4.111294312056602,1.1084953083629643,1.4325762653707643,0.7737775189763284
6.005552356228362,4.1385863674255186,1.10807543136769,1.429489088043035,0.7751548722100711
6.045156185380556,4.165878422794436,1.1076127290968194,1.4259223252255389,0.776769329929404
6.084760014532749,4.193170478163354,1.107115596554307,1.421897600666537,0.7786183731060021
6.124363843684943,4.220462533532272,1.10659218183241,1.4174371584489824,0.7806992890205364
6.163967672837137,4.24775458890119,1.1060503246730484,1.4125638387935313,0.7830090890743207
6.20357150198933,4.275046644270106,1.1054975004837335,1.407301058041777,0.7855444250301387
6.243175331141524,4.302338699639024,1.1049407701439673,1.4016727916506162,0.7883015042639046
6.2827791602937175,4.329630755007942,1.1043867358625667,1.395703559011632,0.7912760046586387
6.322382989445911,4.35692281037686,1.1038415032722184,1.3894184089171293,0.7944629898293337
6.361986818598105,4.384214865745777,1.103310649875492,1.3828429045254798,0.79785682543173
6.401590647750298,4.411506921114694,1.1027991998872562,1.376003106731059,0.8014510973795347
6.441194476902492,4.438798976483612,1.1023116054525723,1.3689255549160786,0.8052385328727019
6.480798306054686,4.46609103185253,1.1018517341572125,1.3616372441508116,0.8092109252228813
6.520402135206879,4.4933830872214475,1.1014228626903744,1.3541655980125529,0.8133590635494525
6.560005964359073,4.520675142590365,1.1010276764663103,1.3465384363095407,0.8176726685083702
6.5996097935112665,4.547967197959283,1.1006682749636965,1.338783937121342,0.822140335303363
6.63921362266346,4.5752592533282,1.1003461824987684,1.3309305926991346,0.8267494853110712
6.678817451815654,4.602551308697118,1.1000623641106944,1.3230071589053856,0.831486327723919
6.718421280967847,4.629843364066035,1.0998172462052822,1.3150425980099154,0.8363358326716269
6.758025110120041,4.657135419434953,1.0996107415759222,1.3070660147959985,0.841281717318268
6.797628939272235,4.68442747480387,1.0994422783985118,1.2991065860636324,0.8463064464401533
6.837232768424428,4.711719530172788,1.0993108327798184,1.2911934837453753,0.8513912489637406
6.876836597576622,4.739011585541705,1.0992149644261244,1.2833557919714502,0.8565161518751908
6.9164404267288155,4.766303640910623,1.0991528549907925,1.2756224185334257,0.8616600327975428
6.956044255881009,4.7935956962795405,1.0991223486553336,1.2680220012985257,0.8668006923616236
6.995648085033203,4.820887751648458,1.0991209944983378,1.2605828102182721,0.8719149472679412
7.035251914185396,4.848179807017376,1.0991460902099566,1.2533326456550002,0.8769787446456685
7.07485574333759,4.875471862386293,1.0991947267161606,1.2462987338171827,0.8819672979603617
7.114459572489784,4.902763917755211,1.0992638332864368,1.239507620149096,0.8868552443059691
7.154063401641977,4.930055973124129,1.0993502227106289,1.232985061562128,0.8916168224437442
7.19366723079417,4.957348028493045,1.0994506361449214,1.2267559184238983,0.896226070429287
7.233271059946364,4.984640083861963,1.0995617872432881,1.2208440472377573,0.9006570411111243
7.272874889098557,5.011932139230881,1.0996804052087386,1.215272194949451,0.9048840332058117
7.312478718250751,5.039224194599798,1.0998032764181787,1.2100618958103921,0.9088818350747487
7.3520825474029445,5.066516249968716,1.099927284295408,1.2052333717087,0.9126259777689394
