offset,component_1,component_2,component_3,component_4,component_5
962,0.0007611255601865488,-0.025117306186316284,-0.00967881041108694,-0.021159799734602074,0.0011936219514571025
964,0.00407516138781846,0.010810640472749163,0.005759236967020093,-0.00021462658344540453,0.0089809992315032
966,-0.0035814605138317418,-0.003662745383332073,-0.004820927681237184,-0.0035016302951357413,-0.0007341323739806486
968,0.004184425430952624,-0.006458110499043663,0.017130732592462842,0.02502646532230131,0.006756071371394506
970,0.011739411938180285,-0.004960735534505193,-0.012090635385567882,-0.021296752991920288,-0.015040006263659141
972,-0.0101257916991899,-0.011140346930560622,-0.03372998764888506,0.0041626250542079555,0.010777384058131221
974,-0.002487737508397594,0.02323827215764043,-0.027365010049788016,-0.0002336263983601374,-0.007575060135709967
976,-0.010053393337865804,-0.000731882183297384,-0.035848456628045984,-0.004169304172437095,0.01599812942893963
978,-0.0009205124137930674,-0.0023344863152061105,-0.025610845916673373,0.015863580406253176,-0.016129125506182458
980,-0.00041614571007294725,0.025628912944894708,-0.017643242588878262,0.006638398803808826,-0.0003409660945764618
982,-0.005079921112459348,-0.002927904832796205,0.03512660130292668,0.004440490269578045,0.026872314791879175
984,-0.0025183405545847505,0.008169818328968768,0.012238101279087595,-0.0055719163511496585,0.011431424191546795
986,0.011403792089258409,0.009729048437497945,0.030125505697151417,-0.013554819515379905,0.018600663924371638
988,0.03588182403239848,-0.011956077099835927,-0.009699343537347827,0.0005477970943296041,-0.0012494630992941915
990,0.002881796197641922,-0.009799273466232408,-0.0012132544475974133,-0.004760613505730896,0.0035647730386539575
992,0.021316172862136742,-0.00516811573193279,0.00020063308680627997,-0.014066405079894513,-0.018638315985524716
994,6.171397848321539e-05,0.013095249897146274,0.0020427054010132015,-0.012492924198704413,0.03274200252851539
996,0.0026341052718475196,-0.010049863683638652,0.0021921579392457386,-0.0024342935341972525,0.01813857242895018
998,0.006429199416479044,0.027598755706343087,0.04174578416919046,0.008914816732357573,-0.008055851003674215
1000,-0.0276143951953434,-0.024980268397257158,0.007602790630457591,0.023729170893547556,0.006324186558564702
1002,-0.006824038269170899,0.006622508746887848,0.009724348829470833,0.0013246934621160568,0.005436973593926898
1004,-0.009234774495159763,-0.005506131878664842,0.017381817873018516,0.0012145675349803321,0.0030497098059015146
1006,0.020011861025290234,0.018120884612093383,-0.0085240131100116,-0.029240448637466134,0.000973395046538553
1008,-0.008252206126943955,-0.01397858301914192,0.0011344922552750719,-0.005926652577771895,-0.0031218290239761366
1010,0.015798172163824224,0.004044826406925046,0.00076600798048737,-0.019253745087592918,0.030537384034876925
1012,0.02139160239384144,0.035360531939555975,-0.016999237897859926,-0.007748771900460749,-0.010488635514102354
1014,-0.005038153407948751,0.00033672509421109076,-0.004351525661473662,0.006452856562369618,-0.0009702632781806816
1016,0.002923546218586886,-0.012257611611026505,0.029848421637827548,-0.007332500418417268,0.004115029024131738
1018,0.013931749412275948,0.023017778764173793,-0.012177433586617634,-0.019355493178621317,0.023821424824089135
1020,-0.003376891228248453,-0.0009178392073698026,-0.0030233203277025664,-0.004098966725371387,-0.00209604137362153
1022,0.0054221778348523715,0.02372089164486211,0.002933734344347325,0.018575009213601435,0.014790217349546013
1024,0.008010635097305076,0.014033629800039787,0.014595548550019415,0.027145909696709,-0.006289927779161927
1026,-0.019707621864416984,0.021298159739716674,0.0002685178566080464,-0.015409399659644886,3.0491623592479696e-05
1028,-0.03340702713749505,0.0009521805645840608,-0.027215545571651675,0.011824390847822991,-0.006822828252404383
1030,-0.007928352784438214,-0.01982145562715542,-0.007220575676359962,-0.0073357022569904735,0.0017097870134000054
1032,0.0004476083857146206,0.008284904263209315,0.021671194372750894,0.0015743357813641848,-0.0020102055591605414
1034,0.008291673467140515,0.012525841983993924,0.023490853096958014,-0.021536343073243192,-0.0024072355898249556
1036,-0.0024667052167649975,0.005897809265174879,-0.0227616436692348,-0.009932995622135187,-0.011327283099449605
1038,-0.0016388175929037269,0.0031248813713110886,-0.0023164233763969,0.01656150603812583,-0.004561882732774674
1040,-0.005254257984454224,-0.014624461011911605,-0.007293006604269127,0.0059267861390492884,0.008799135615440245
1042,-0.02160600236804495,-0.0029238559656440495,0.023494480731602315,-0.01285070897227538,0.027970462403165065
1044,-0.010870687971935264,-0.019487196022832512,-0.009777738074580747,0.009066677478919365,0.02402181972435706
1046,0.020195134164704833,-0.007414643389019066,0.016157195430018603,0.0009583380090382715,-0.012145178894510897
1048,0.023227898808302165,-0.006277231609793441,-0.00815954605854851,-0.013922218997201273,-0.025190688184952077
1050,-0.016491197366977062,0.003349848985599769,0.0028152879781023475,0.017019117310031657,-0.0040866472945129875
1052,-0.02352598378511663,0.014128412549168317,0.007649936803016224,0.003931207063286604,0.0028904984545340177
1054,0.009817255567293884,-0.011499427563427905,-0.003358106124137273,-0.02322247266133237,-0.01702544619635178
1056,0.01123754042091103,0.002065979786576913,0.008968507051197401,-0.0038781107214927854,-0.00334447135535875
1058,-0.008751889219426136,-0.023923761438604984,0.02316680752399654,-0.0012077915320533935,-0.013869861339418116
1060,0.0025495746897398904,0.03216696212912077,0.00877451214210175,-0.02333359342677906,0.02693282020866907
1062,0.008978646810296333,0.0030274679056297876,-0.010010223525670046,0.004586920618764594,0.004531493395526569
1064,0.011106010973891762,0.0030387356320590226,-0.028301200528967632,-0.0014929132830423556,-0.014786506051402514
1066,0.002246244109367782,-0.027360641724561915,0.008196962673916649,-0.02171797473377582,0.0005623181540492595
1068,-0.016456646791229917,0.0008898209990151084,0.005103830901588377,-0.016222531338062243,-0.008351574747784533
1070,0.014697366186027974,-0.005548136080100264,-0.003995123586076488,-0.0009978045595038236,-0.025456360695789156
1072,0.014215001308020834,-0.00411255705619674,-0.0100110400848477,0.01903739333948627,0.00216583975101079
1074,-0.011954696599391195,0.010855665024129027,-0.009879472782299123,-0.0053536252614202265,-0.020618011126657763
1076,0.003048702418414547,-0.022212040329771643,0.02307362426694429,0.02110856704131548,-0.030891368411115547
1078,-0.005670061711850216,-0.021706682378832876,-0.021484658211739078,0.016658318529206295,-0.0021831886266041713
1080,-0.009277827698416313,0.0061196763654826885,-0.001861576493249465,-0.007333634962848905,0.0016822881140491162
1082,0.016033659803739345,-0.004396555608919951,0.026692283476529948,0.01829191695963223,0.014007797052364044
1084,-0.0036690304598504747,-0.024405106991067523,0.016041351822899765,-0.030624440512668678,0.01967857423410767
1086,-0.0005453186068954706,0.0047027309728219805,0.012405078480771369,-0.00896040642016749,0.0040330826459384584
1088,0.024097234746655205,-0.009118306958482454,-0.018936539089529667,0.011279851643035107,-0.03850939198474245
1090,-0.017083767840893046,-0.02279001501174564,-0.006208954295487731,0.002698013151034895,0.012698489082131148
1092,0.0009987304516043025,0.014340801549462061,0.013751061281344774,0.02137067375167256,0.012393919896570462
1094,-0.028337881514998584,0.028521582887973577,0.01471134248220819,-0.02516917890958678,-0.00951232518117416
1096,-0.013238606630831491,-0.009952456236578519,0.026810241423130533,-0.022363679630282192,-0.010408933514277853
1098,0.007495628497225172,0.012789084906287636,-0.019738560803402593,-0.018687213351415616,0.005956770945871279
1100,0.003953531983041343,-0.0011655247174519575,0.030438158468294188,-0.004777523072429069,0.03832156190935216
1102,-0.006409015792068043,-0.008427669858210914,0.005436050099984904,0.03368136217078389,0.004488705448244143
1104,-0.002114143886854924,0.008459835648225946,0.012461574662856158,-0.0017782448323335855,0.013176105111097798
1106,0.005430172959187155,0.002678570407906009,0.018717962067163182,-0.0013434524464219738,-0.011876645103169442
1108,-0.015907725052034964,-0.018596513981825602,-0.011648401553312374,0.010131083468116796,0.019280957552062855
1110,-0.0035141709547747034,0.015358404971517652,-0.01373305506700947,0.012689334229908287,0.010586626891541202
1112,0.0033783288798130864,0.0197613519320333,-0.015038913195058868,-0.024583706018066958,-0.0186267565239612
1114,-0.02192416946315312,0.016750411522019722,0.03700865947435591,0.00624162492506298,-0.015530459583119197
1116,-0.024090226186485635,0.007758230629406735,-0.0008822684307044378,-0.018628227526569268,-0.010278864448662554
1118,-9.716065715062015e-06,-0.006555064460059986,0.004966268659284698,-0.018757519240800997,-0.02496795264065882
1120,0.007642348832062315,0.009427656574814916,0.00440886519982203,-0.01964373518578016,-0.008929958544510348
1122,0.009541414551784387,-0.004758873062453337,-0.005034507645752638,0.015427053142120792,0.018783034906758797
1124,-0.01637146975106179,-0.006878508432898262,-0.022761187583641523,0.0004603357017528554,0.0019464702315385206
1126,0.03055853803710083,0.023137896193783553,0.019514734922584685,0.0126854575446507,0.008403198470633587
1128,-0.01359648844629277,-0.006566477176887288,0.002913725888672903,0.009473518869773127,-0.005094318757831566
1130,-0.027722137241386474,-0.0031509846939888927,-0.00957129449478514,-0.008570960692291478,0.011512202745044645
1132,-0.006158338748044902,0.007242946094332515,-0.014156898557356397,-0.005137866250506999,0.024435503947675234
1134,-0.02169439282463685,-0.0062857033391312,-0.014941542328879613,-0.006518013417032054,0.007263713979298966
1136,-0.029283134615003335,-0.0015524368042404313,-0.013562200871267076,-0.012186042465196025,0.012074797349658217
1138,-0.0030868778739863837,-0.019528469540846888,0.005366402722228104,0.02853554819296583,-0.02516093015942501
1140,-0.0014542589668560652,-0.0014574654815966259,0.005978645878158613,0.004145538991232169,-0.00397677304460872
1142,-0.002133774335930451,0.018976526538516576,0.016153044026968683,0.0018819105730008704,-0.008723445076683682
1144,-0.024868045974217837,0.00791597496039628,0.007823057254317117,0.005998088748074219,-0.02055735196756778
1146,0.018231177232067554,-0.002497556609151979,0.00015342543884647473,0.004191054769707086,-0.01564769601730528
1148,-0.002302957601647076,-0.0004505648914285014,-0.005454878441277035,-0.009783173449867736,-0.007621300347040422
1150,-0.024021634340515935,-0.0028428605035001006,-0.005062265869244431,-0.010716515377370455,0.0025785879395448567
1152,0.02409815174715603,0.006536239591700272,-0.010376153017174022,-0.01132873432314462,-0.0004333925724713201
1154,-0.007571317371867436,-0.011771903532864104,-0.014250788991523647,-0.05256736338525718,-0.008036329453354356
1156,-0.015815511359049655,0.03798187364077829,-0.027203628537804843,-0.05882489642796868,0.0067589052006785276
1158,-0.016518272277905435,-0.01144948792862222,-0.011219114761231372,-0.0014133825531189384,0.010976389476956684
1160,-0.002667562113290098,-0.011274076348775636,0.006877567714157845,-0.009854519659685512,-0.008699943224337332
1162,-0.005637766693533291,0.0158876300307819,0.0317847866067429,-0.025643339201710053,0.0020669548331266057
1164,-0.011023533349423655,-0.006302887849772997,0.010207445450613839,0.0013616579495713055,-0.0013684498867963593
1166,-0.01135344889550527,-0.007073458228390073,-0.012559758020739458,0.010208475504045442,-0.0019405753963699394
1168,-0.005660781456761597,-0.001260960266527781,0.006413434687552138,0.0013355910165126432,-0.007989730782395111
1170,0.003927505160448346,-0.01733073981382534,0.0009542088826059367,-0.024675873497014316,-0.015835153722939758
1172,-0.0032282869133359897,-0.013025037661233904,0.018874678359997094,-0.014000012371613744,0.005517311164584076
1174,-0.050081137943423906,-0.01097791690314735,-0.019069131128164205,-0.0079455074722209,0.016486001613198284
1176,0.00021030340171717941,0.006265740554277502,-0.009904921886354525,-0.011369166811122924,0.002994310075172102
1178,-0.02845682251426146,-0.00936486450455494,-0.008402907909426301,0.03668208799706614,-0.01415066882659439
1180,-0.001446113105175366,-0.013790505025357617,0.005958756741856008,-0.007259495138774544,-0.001912883271825931
1182,-0.007790062724079523,0.0015454307621049594,-0.0010923785513158367,0.0005958305948962149,0.006908942892292729
1184,-0.05131179901539872,-0.025586075912267667,-0.005518666146371087,-0.00334283120801945,0.019964933817253564
1186,-0.019475522509406297,0.020354100964428464,0.02430536143272395,-0.009599403307738546,-0.0205024357157724
1188,0.0011037945699846456,-0.008283892164713856,-0.020918247759483727,-0.00571596143571034,-0.00647920363210935
1190,0.004613990044864115,0.006346613385990646,-0.015198078153908726,-0.017410908120230512,0.025041241574284886
1192,-0.019190447751374594,-0.032395617280187416,-0.016948917939854865,-0.007074333102421857,0.011374726097288283
1194,-0.001794045667680622,-0.019725940306462086,0.00032367195572867045,0.01064476684686663,-0.001074095114434867
1196,-0.02959558316519056,0.008610512692129783,-0.0019991052459373067,0.009433207382361551,0.0004578308537233845
1198,0.010142532404886861,0.00308851351407917,-0.021723049983129652,-0.027052621114546368,-0.010896868025334839
1200,-0.002372791883910549,-0.016644871359039304,-0.006752861177765154,-0.00860366660214549,0.025519627557215343
1202,-0.015853734263594484,-0.0021231722757121944,-0.005785424018367182,0.021046756747957567,-0.00449770604997326
1204,0.027972691822069046,-0.0012532946184581068,-0.009695145013737763,0.007897363599456343,-0.004689104482772514
1206,0.011988291982656631,0.0033257415595253866,-0.01382821462979802,-0.00596720146689943,-0.007066780729990659
1208,0.014766008979302456,-0.007938837563956263,0.006806536344097666,-0.00843921072753747,-0.009087680540944793
1210,-0.02019175193655673,0.008863858008779703,-0.0005243087841683407,0.008130597259454359,-0.01828821288494722
1212,0.007039572994311534,0.018129084933111092,0.009084664820986904,-0.00937962316251839,-0.0043291506202242135
1214,0.01781111182568677,-0.02717196305048154,0.010968209130766649,-0.023696189716695043,0.003159414397926222
1216,-0.009260179981404494,0.03234207268010666,-0.01846197120641203,-0.006959435108552845,0.012185606852899846
1218,-0.014748263597763505,0.0032002163719080747,-0.01010049772380062,-0.0017141592213776903,0.008591358595685602
1220,0.00567950314928741,-0.01036120145991736,0.001903907262347618,0.00584138414093307,-0.01675653916593456
1222,0.005295269327063886,0.0010744125364130436,0.019197027938418026,-0.007548633155370763,-0.009142649489931643
1224,0.004709726222936911,0.013086678067084648,-0.0032788944174735727,-0.01873537934005967,-0.005400946830364654
1226,-0.020130757181893034,-0.009870330783552346,0.017139703343582127,-0.03145010891761718,0.03304544074205502
1228,0.011859001180369588,-0.0024761297908178167,-0.004217244608244715,-0.010119315472626993,0.03141555794378486
1230,0.006265874226446236,-0.008284309295766255,0.0048226198179895435,0.001634805959278267,-0.008926585795981132
1232,0.0018581376319979092,0.00841895184089076,0.004844034160938672,-0.0008128413738481334,0.024013010710157094
1234,0.012759629314995342,0.0047431456456818255,0.005540821465962148,0.006832783290459527,0.024832680796580294
1236,-0.01864190442905838,0.014340050195257557,0.017457581804535903,-0.012878410458032421,-0.00085662217138415
1238,0.05057123376643565,0.0038484851244559447,-0.025202472019910382,0.0015600261796689641,0.009280781148556802
1240,0.001335943787506944,0.01966061841660036,-0.011200524727941337,-0.003180233756585644,-0.009840506741539497
1242,-0.011782801440380661,0.013578416248817022,-0.010038693913589426,0.004605221189120226,-0.0036799873021578864
1244,-0.0031100421268085324,0.011406835195401676,-0.029524168271774044,0.012936575105821272,-0.005864140877430372
1246,-0.015264263517953906,0.0324887482085057,-0.02899467437645228,-0.012604013092451597,0.0017337499557810753
1248,0.0018367634439077243,0.0008342148365464362,0.002226755894057446,-0.006720509417074738,0.015516421946043133
1250,-0.0071296019616942305,0.016625458368985203,0.013206919055195679,0.013183834035524152,8.873908941204582e-05
1252,-0.019245002702794688,-0.0012324503486003263,-0.012066102544773234,-0.005227453825376241,0.0029906242270271994
1254,0.0027748661711280414,-0.00941209058933446,0.019690315085344898,0.011632953442215384,0.008756032576732813
1256,0.01106141670008322,-0.004399110197482198,0.017865489601918968,-0.02448984762766597,0.028797690254411562
1258,-0.010390046209059655,-0.005632334249785406,-0.021949809319649745,-0.020784630706704246,-0.01461288194205254
1260,-0.010339166648247682,-0.003803970372483555,0.0059941871486623565,-0.018441827560888167,-0.007438076242378486
1262,-0.01079752470227301,-0.0015331891823801736,-0.004402768546250012,0.006174363840490833,0.024035075059519264
1264,0.0051134067329447,0.00534913803688967,0.03303253933586474,0.020358790145656405,0.0017497995597839419
1266,-0.004938908438917427,0.0021205849742993764,-0.01179697952842732,0.007290320910194045,-0.002184011776739591
1268,-0.0167179545599916,-0.02739955088082598,-0.00971973959629334,-0.029667446117517936,-0.0047887889300503705
1270,-0.02380559375518615,0.003510749276665478,0.003589285513926767,-0.026032153511896174,-0.007867950442275473
1272,0.013444143671238522,-0.004673094392653749,0.0014168744958765493,-0.00014029855369916163,0.0015060236978104323
1274,0.004265888114031345,-0.0020775455604701166,-0.006510286447922084,0.004599732315972959,-0.010674801018275464
1276,0.004934697699768857,-0.006689194096223471,-0.013835168212219195,0.008488994175027596,0.02492708424115535
1278,-0.008521241954184407,-0.0037426131726101585,0.005994361524745714,0.006826681112415082,0.00027595695877331665
1280,-0.0036228432296236297,0.010741140211298288,-0.01215891764627026,-0.012108735471378062,-0.019365288403630304
1282,-0.0009584085862044121,-0.030299740851414268,-0.0262860136886003,-0.00018439451739807935,-0.027189026313285975
1284,-0.0227346289666305,0.0018982944551112358,-0.01771660567600113,-0.024462262717431547,0.0007938313832452096
1286,-0.015879608501867055,-0.013730070632632756,-0.020066949336826106,0.004245148143209526,-0.0047097100339319855
1288,-0.023642685230552376,-0.006693193972845974,0.008573762895599428,0.019295198098471873,0.003949074108867933
1290,0.004089266780039875,-0.016816276281659343,-0.0039938207815951535,-0.009813046894216922,-0.0030503384720908704
1292,-0.007916166766909694,0.005983308350026808,-0.01982316022370707,-0.00012406576070089005,0.02358102153050718
1294,-0.02855968135485814,-0.02928704890150014,-0.015790186429947513,-0.05312671833928976,-0.0149765086325911
1296,-0.015632372856863048,0.0073298113078018486,0.003175825787378354,-0.01123853618536056,0.005937323233917263
1298,-0.019377952116613594,-0.010216236530086159,-0.0027411567513476237,-0.0061159815361861705,0.02201550561834531
1300,0.011400366426581234,0.0027240716928102404,-0.0004962744532406334,-0.0032994995175390698,-0.004556142387545821
1302,-0.010334027436773608,0.007943622224597796,0.0022020369744419075,-0.0006897714312322964,0.01586512435231976
1304,0.014470190705171224,0.007234458291306728,-0.026217735725075728,-0.032575320753021116,0.005196406649186551
1306,-0.006682430849167725,0.0029795429705753128,-0.03427584866567137,-0.01288545986869,-0.035257634343918376
1308,-0.005509181324642867,0.00790553038593469,-0.014169424630909762,-0.007714791803758515,-0.003276312358056882
1310,-0.012247428283037312,-0.01253821887792641,-0.003448357844044008,-0.0008992536111300987,0.01563574962972336
1312,-0.01594163542237295,0.0031205244967590735,0.034507601096600955,-0.012473457528554171,-0.015690157222308158
1314,-0.006974088564591627,0.007533840734212484,0.0014433732565715582,-0.022721249915217016,-0.02485496798933268
1316,-0.006641208813744297,-0.00479719999622951,0.007620838685531291,0.00014948236359884202,0.009042801296920916
1318,0.009300346825909418,-0.013640308961793345,-0.03911607155464539,-0.006629804765160729,0.01519196193993544
1320,0.0033454892207679878,0.0046522687200774996,0.005761305129129873,0.0005822823533838625,0.007400681501458619
1322,0.0035948239489135923,0.027961749834556605,-0.004111046056814983,0.014998122800684844,-0.007296803623220977
1324,-0.01646933272096682,-0.028127954023959303,0.011169996976626016,-0.009232941705389602,0.004857759762869758
1326,0.006569603177440847,0.0002068924205353005,0.005992997022390661,0.0021923956395312892,-0.011427722570214275
1328,-0.002477225227003165,0.005439334124550932,-0.024482004644836897,0.034955936232141924,-0.002956461914185263
1330,0.007607662077650307,0.007858693747522337,0.008086773405201949,0.0019241118778021778,0.011975853251748492
1332,0.005445072747040748,0.0006415930373745608,-0.02125728680466887,0.0009443037848149864,-0.016793342445904764
1334,-0.0003760586927974578,0.005462626176026087,-0.009492730749348583,0.025593205939336824,0.011606641445971342
1336,0.01747598871603298,-0.007320486296223607,-0.026516323746093327,0.0015834687710145259,-0.00976621973179211
1338,-0.0027008848263604646,0.010329466979853283,-0.021624942070540238,-0.015507053367020771,-0.009256188833935166
1340,0.017845878388417682,-0.007119023738145074,-0.036371433078374024,0.009024543662931504,-0.011631259179061115
1342,0.011777183933773283,-0.005099038452254313,0.006243625338719216,-0.005925886198413171,-0.0004369890811326404
1344,-0.001676562883486454,0.014429220447209748,0.014430747321466547,-0.010184947191176519,-0.016164854212045
1346,0.01581336973702325,-0.00012565597588495457,-0.006964042250952991,0.020553305868728958,0.021939835321055576
1348,0.0037968145263368963,-0.01097133766741967,-0.03324220427177806,0.013265489874229243,-0.008684297983311978
1350,-0.012653391757141953,0.0014511446603373006,-0.0037377846906901085,0.0038467234744911454,-0.004456146806772309
1352,-0.03362689870750493,-0.02329724537640493,-0.0005118196932089384,-0.0009474310221304492,0.019769056660386582
1354,0.0018184702339811617,0.0024013911691270176,-0.012374521239453038,-0.03678458023222595,-0.0022047577207858545
1356,-0.014172333002881489,-0.005208757515320152,0.007054450707072043,-0.008005737777193272,-0.006295468667793841
1358,-0.023088392718688705,0.012516068448624518,0.03424363181064012,0.019197945383501627,-0.0003646950369389567
1360,0.02312846558188205,0.019351409116959532,0.0052184026308991485,0.01394233287334924,0.004227941600107222
1362,0.0027476713935767174,0.007438485033820214,0.010325425276532563,0.0016231365788300833,-0.0030255558406216904
1364,-0.019368782918192155,0.01061043005523691,0.0016915220226378445,-0.010251606087876688,-0.012854430819440783
1366,-0.005854189204832804,0.03574027241488436,-0.024168424276287775,-0.016449291689405055,0.03407846362585251
1368,-0.003256840923256989,0.0012928234537765706,-0.002675936574848262,-0.004520432257788875,0.010805245306601399
1370,0.0018887779017802621,-0.027529616347462933,0.018842512875482265,-0.0034682330025459646,0.005658406913849342
1372,-0.013822326616631676,0.019303270743764835,-0.025222227083716953,-0.009408917860595398,-0.012313914760340897
1374,-0.010481821354247524,0.0012993799784306993,-0.010119859965300161,-0.0011261683757801816,-0.005227290531579651
1376,0.022759788398499986,-0.00781744870798204,-0.0008972579085475493,0.015014016443425177,0.004395702122953319
1378,0.010161431143625128,-0.006283756940169127,0.000557133606668289,0.003560960937229551,-0.006887586580473521
1380,0.007337588477859721,-0.019034171349292466,-0.003079663354685181,-0.023569092910209602,0.0062674840056760345
1382,0.02030878101565278,-0.015301547310761653,-0.008705771970606194,-0.00703933131425262,0.008141994589753425
1384,-0.004136384206228558,0.0017282189900011857,0.02016554176964364,0.029445934777461536,-0.008061946658264289
1386,-0.0037207298642045208,0.014039165642410653,-0.004908556023398484,-0.020243632539524565,0.01547367518917588
1388,-0.013229157479527414,-0.015023333500433266,-0.004123542519948118,-0.023804178692107398,0.0301284082923665
1390,-0.0035010143250982354,-0.012719681713537748,0.017064854094756353,-0.006817297842084421,-0.008568849555215429
1392,-0.02296539023182507,-0.011744849172642216,-0.0014447828934943889,-0.004379524801204135,-0.019147488801106442
1394,0.008154983057984212,0.012107352302954365,-0.02268341784721808,-0.006525087655095943,0.016989827438859857
1396,0.01839622000119023,0.0010863075497459839,0.009954557417235964,-0.006796194070188445,-0.01056564452418466
1398,0.00926254223564264,0.006885353580909497,-0.00450247073197337,0.0015113793782412898,0.007652404213011167
1400,-0.009557445093436676,0.010894378630434557,-0.025345194714520694,-0.0151156080756485,0.02121184267579489
1402,-0.010484410332055326,-0.02229457850757954,-0.002810159296241179,0.03410553648551432,-0.005626895389553378
1404,0.008498732398085351,-0.006690132306374367,-0.015218459689230926,0.0020430414056334793,-0.01964964166832588
1406,-0.0020708767478429153,0.003061649424281132,0.0115153326635002,0.010961964859802952,-0.010559608574399233
1408,-0.0015730105086041405,-0.007795132585958857,-0.012165999005013667,-0.023157510988487087,-0.03279395564383166
1410,0.00598475608403299,0.004674771276308406,-0.01564944282084387,-0.012443956840941702,-0.007466892856554523
1412,0.018578739216360406,-0.044484659593215264,-0.0288375479456748,0.008278966654711407,0.001997032739766185
1414,-0.013922362700025972,-8.173900304233915e-05,-0.007987340637497826,0.013239186181047599,-0.012661810664847234
1416,-0.013990896743320888,-0.012502528819427577,0.006773272978958651,0.014432285652223317,-0.02132511880898698
1418,-0.004504572714347362,-0.016600662131185946,0.015642572601370783,-0.00587143065490331,-0.014305317544877912
1420,-0.00593809102104999,0.00941458792679546,0.003587271725573359,-0.02257286074463136,0.005487024885240745
1422,0.00104623490351519,-0.006892072853376836,-0.012652687612226479,-0.019062637878094493,-0.019712990096925804
1424,-0.006650654617257287,0.007115737129913991,-0.01166558018221979,0.0045019267711168725,0.0006525061169772888
1426,0.011093774236701888,0.03113985758721694,0.009612277538834167,2.0004498932762188e-05,-0.038323690305442165
1428,-0.008353885294132314,0.009824144968147737,-0.011908282154593917,-0.0004262265659015809,-0.0008414642802972441
1430,-0.005190073809206969,0.014460296304345269,-0.005791799933245357,0.011342960228024694,0.01923948286222729
1432,0.007955731482008758,0.0014885823859066745,-0.013040847703026595,-0.003628903636533276,-0.011820678287606294
1434,-0.014218963317728641,0.0011743943654107375,-0.0030487923366911444,8.736090410736289e-05,0.01499299154610448
1436,0.0013716619219770847,-0.010820076891250035,0.009233857058765496,0.0008627090459640708,0.016453911756255015
1438,-0.006295946283001716,0.018982008710410656,0.004017513330362001,-0.016445964086414796,0.004749410810021348
1440,-0.015289844470502007,0.005071523207288513,-0.0053590127251414744,0.014395029293692194,-0.00040857922300894823
1442,-0.018618986692947755,-0.010506415112356629,-0.026405339716506545,-0.002318968087889878,-0.003776632947084728
1444,0.023583299207415923,0.0034783342790928647,0.0034604083830374853,0.031160033104475633,-0.010434273561865935
1446,0.006134497304146054,-0.007253595128462782,-0.008117792696231323,-0.0034895518862557537,0.003924508753495599
1448,-0.020389046851610165,-0.01144729542349552,0.014210134411862904,-0.005111402196575229,-0.01472810618245461
1450,0.00038892790556970355,-0.028969954967562946,-0.00714656524784619,0.00358337753594891,-0.010597080747602312
1452,0.002294177325103597,0.0047066888859755365,-0.004463581178197861,0.011525609054858794,0.015421886636983352
1454,-0.018466489288507134,0.011314511553521334,0.0020521818940400765,-0.0007940660423869734,-0.007363817521266745
1456,-0.011721478419486607,-0.008055406336613554,-0.007062026841917713,0.004176920994494229,-0.0002059434081501174
1458,0.010715085399668225,-0.016612579596317394,0.016701593073893708,-0.0035391105823650085,-0.0022108072897755963
1460,-0.009969552533464194,0.010871393656649223,-0.004362439455336513,0.005705537414581025,-0.011033808386382482
1462,-0.019205329437598714,0.0038236839811237548,-0.010264007042992507,0.0033989959676741528,-0.008334226992219657
1464,0.005608962805205108,-0.008106062918450604,-0.0027701839195739915,-0.003458390012421215,0.00031299751358155204
1466,-0.013540895598572201,-0.005782995369723579,0.004622607049309496,-0.02850476552235347,-0.0020270322124371406
1468,0.0023890723743565535,-0.0023591116349512774,-0.011971481103398894,-0.018028286070442708,0.002339412930963402
1470,-0.014096605576499052,-0.0001540061666688896,0.010331751415766623,-0.011040814506453465,0.0028364611022960637
1472,0.00329041773679785,-0.02157689740881111,0.015456435789216714,0.006957397251484521,0.0010238170685388517
1474,-0.006910724055435476,-0.009377279058717098,0.000271391818687025,0.0016566385061991186,0.002198349732412484
1476,-0.001474852583386565,-0.004749236624660996,-0.005652533396961735,0.0008743912855729405,-0.0028080933732198238
1478,0.015228647943011502,0.0002409139149584,0.014415533632822554,-0.006022429445546916,0.02411606944137395
1480,-0.006530739779832788,0.014417423043314519,0.019315962209367786,-0.006148403511123188,-0.01122594910500737
1482,-0.013749109925730169,-0.003401555957047445,0.006839236430389643,-0.0097829787251094,-0.005918481783649096
1484,-0.015748681247493655,0.002763398843958037,-0.024509109662632374,0.007696408358627781,-0.012557393405518173
1486,-0.0010330989683643215,-0.0019196160237494352,-0.00832665709646548,-0.03721235754111454,0.03195185738578264
1488,0.001745755166384291,0.021899112207823087,0.0038178851904117975,0.0015336569389491487,0.00023325508764623465
1490,-0.004124956146046119,0.009505385406928909,-0.011991281007658772,-0.02617400596748565,-0.0006652417669527206
1492,0.007128843827553306,-0.00012437643977788104,0.012622995309331544,-0.005257801319067713,0.004123626308400609
1494,-0.014763264648494943,-0.005359521791477575,0.016093928367586458,0.0037160171839943842,1.5345716381934384e-05
1496,0.01849283468570242,0.009872519653687734,-0.006933941966180746,-0.003970542292000825,-0.003497930130398002
1498,0.0018830676975710972,-0.005605960712390871,0.019026428391134016,0.002699248581665945,-0.013673991310470824
1500,0.004252393702146911,0.0016199084750267525,-0.0027935125319597355,0.008321856229950455,-0.007140175887350943
